Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [15/Nov/2021 21:06:20] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjozNDh9.262POK28tRFsUb3IAd17P2x02MOuD0q3P6pLlMe5i4Q&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:20] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:20] "POST /message/sendlaterdm/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 21:06:20] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:20] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:20] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjozNDl9.Lepwo-qgG0LLVe0uFZG9lDhOwShdsex3wu9FPN3smo0&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:20] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:20] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJzZXNzaW9uX2lkIjozNTB9.JFDqzhsWcwsPkx7WDxf6V_rrSsF4EtX8Rz8TP2z_ZH4&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:20] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:20] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjozNDl9.Lepwo-qgG0LLVe0uFZG9lDhOwShdsex3wu9FPN3smo0&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /message/sendlaterdm/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjozNTF9.FC8w3cIVZRuYNyRWr4c8bgh5hcxakHKzCkXEfsIHEEY&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /message/share/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjozNTJ9.XDHoebtCxoK5446O5HDu0vgWamxEo7XHLgxdD0Hnl64&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJzZXNzaW9uX2lkIjozNTN9.kenoVb8ubQ4QBJ5LAbcJYuIw5Q3gI99Kgvp8rUvqbVQ&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjozNTJ9.XDHoebtCxoK5446O5HDu0vgWamxEo7XHLgxdD0Hnl64&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /message/share/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjozNTR9.TM-Qi7o8ndy_PZNi4v86pHnjBaQygej9N7RbNGqk1mI&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJzZXNzaW9uX2lkIjozNTV9.rBlHUJoygSMcWYBiJ3p_vRifBGZQznowcnumOMupPRY&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjozNTR9.TM-Qi7o8ndy_PZNi4v86pHnjBaQygej9N7RbNGqk1mI&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /message/share/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjozNTR9.TM-Qi7o8ndy_PZNi4v86pHnjBaQygej9N7RbNGqk1mI&channel_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjozNTZ9.ZVHbeap42JG28XfAXvNKQ1awWahw8dfzel_kAh_RdJM&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJzZXNzaW9uX2lkIjozNTd9.vQmaNFvOFRdqDcxtJyIi0Ld3fR7kSrG4g7_k7BEv3zw&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjozNTZ9.ZVHbeap42JG28XfAXvNKQ1awWahw8dfzel_kAh_RdJM&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /message/share/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjozNTh9.z8JseT-eLBUwswZfehhXaRa2gjhkDWbYnOTTptHXQGE&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJzZXNzaW9uX2lkIjozNTl9.WAtd-YTSYDXz8Li1HlL4eU6vLU-Kk7tqeqc0gJ-GEtE&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjozLCJzZXNzaW9uX2lkIjozNjB9.QZvw6kTEw1my64ECWAoZ7INXwRXCnTgKi_qmvoFZAs0&u_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJzZXNzaW9uX2lkIjozNTl9.WAtd-YTSYDXz8Li1HlL4eU6vLU-Kk7tqeqc0gJ-GEtE&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /message/share/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjozNjF9.qAwmMDeIVZbPxV29HWM75ckgYJOHyaDxft0OZse6bC8&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJzZXNzaW9uX2lkIjozNjJ9.4-K73GnSQlkfSJpEyY4bfY9fOzkSTYnwG5yRwHz0Ybc&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /message/share/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjozNjN9.WFWjaVaZX_dTOYx9lYQim9gTLNe-Yu3yAOj_VUvUKAY&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJzZXNzaW9uX2lkIjozNjR9.UiRTbypEt0hFd_SWyzndvSY4_yLOoWrEWAvaJ7DKJNA&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /message/share/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjozNjV9.dhrn9Fjf8bhZLHIQ6UH7OnREa4LHIwF_tRGp-aKlnAo&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJzZXNzaW9uX2lkIjozNjZ9.4p3dHVamXNHTZS3crnle04PRnt4-ZGIahcjecYGVTEM&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjozLCJzZXNzaW9uX2lkIjozNjd9.hIbqDe-aDfWvmU_ZyJ2nl7nHMcUwPK-qJcAOkfBJqRs&u_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJzZXNzaW9uX2lkIjozNjZ9.4p3dHVamXNHTZS3crnle04PRnt4-ZGIahcjecYGVTEM&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /message/share/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjozNjh9.b7S_FdLRyPq5j_qgEmmfYXTAod6oNkbL-7BwJzpZ68o&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /message/share/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjozNjl9.HzUes0L-R8lUKye7Kf4PD7aY9RtsCSRc9rSDp1Qopcs&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /message/share/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjozNzB9.KJqpVFgiSePjnymEUmriNPAfThLakY_j-2mE-jAdNZs&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJzZXNzaW9uX2lkIjozNzF9.TeyUpAiIsqCZH-UmMD8pWFtVT88PWMaosKI3ehmm5js&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjozNzB9.KJqpVFgiSePjnymEUmriNPAfThLakY_j-2mE-jAdNZs&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /message/share/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjozNzJ9.LhdjWrHxiE7MI09YBlHkCQjHLIfKwJ3IbuxspKtWM0k&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /message/share/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjozNzN9.ZLPaIiT0AP3IulecwksY8yox12bDTHLRUN2CKr_TmE4&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /message/share/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjozNzR9.8v0yq9ztOhGjeOlxS3eg7aazDBua7CNuRJsGQu0JTqc&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /message/pin/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjozNzV9.uERrjVH12dbSJuzmpiOoKh1jHP_u4RnJq9QoVS86VmA&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJzZXNzaW9uX2lkIjozNzZ9.pKDMQjL4igtP3W3KLM0W-NxMxu4G4abovXf2wuhFRjI&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjozNzV9.uERrjVH12dbSJuzmpiOoKh1jHP_u4RnJq9QoVS86VmA&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /message/pin/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /message/unpin/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjozNzV9.uERrjVH12dbSJuzmpiOoKh1jHP_u4RnJq9QoVS86VmA&dm_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjozNzd9.6_62igJL3VCb8lZ_uF0-SyvsEzG_4nh2T8eJgA-euGg&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJzZXNzaW9uX2lkIjozNzh9.C584sUMGMyKOFJSLXmoJofGldul-A1LdOulzK54xJkc&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:21] "POST /message/pin/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 21:06:22] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:22] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:22] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjozNzl9.7IzSycFiotNKAFfqhr4kKEjTy1kIMneu8zVdWsQGc78&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:22] "POST /message/unpin/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:22] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:22] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:22] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjozODB9.9Mg9tJyXFxz_vMYubPInPiQrb7w_duXvUplT9L8vvDk&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:22] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:22] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:22] "POST /message/pin/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 21:06:22] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:22] "POST /auth/register/v2 HTTP/1.1" 200 -
